,X,Y_n
206,206.0,0.8977391140284872
207,207.0,0.8664250957267772
208,208.0,0.8482965534131139
209,209.0,0.9476624492911887
210,210.0,0.9496833867509304
211,211.0,0.8722597093471562
212,212.0,1.0828806235636748
213,213.0,1.152368371119481
214,214.0,0.8948627382954443
215,215.0,1.1185523272582139
216,216.0,1.1929785341409271
217,217.0,0.8106938277781723
218,218.0,1.05774705457096
219,219.0,1.096008111881129
220,220.0,1.0812628938013948
221,221.0,1.1454599401271413
222,222.0,0.9004736457077239
223,223.0,1.029500038228444
224,224.0,1.061985132972128
225,225.0,0.9523971180992824
226,226.0,1.0096083812444054
227,227.0,0.8408218687464007
228,228.0,0.8266664902910175
229,229.0,0.8365906483663077
230,230.0,1.0707189125993422
231,231.0,0.9235801154706786
232,232.0,1.0561548924915212
233,233.0,1.0769865686848359
234,234.0,1.0469349486579025
235,235.0,0.9470014164303988
236,236.0,1.1410001502079266
237,237.0,1.1204013874630996
238,238.0,1.0856177788984867
239,239.0,1.1756251543035743
240,240.0,1.0176451886997075
241,241.0,0.8315847202314677
242,242.0,1.1347744723295246
243,243.0,0.9336546528231106
244,244.0,1.0519396505213727
245,245.0,0.9830351367646265
246,246.0,1.1395612886397077
247,247.0,0.8732220738555081
248,248.0,1.1067214546544355
249,249.0,0.9890887625103886
250,250.0,-0.0717791412125584
251,251.0,-0.11021413977068623
252,252.0,0.1930035840800451
253,253.0,0.16931030842270683
254,254.0,-0.18090456047285783
255,255.0,0.11157293571211935
256,256.0,-0.08303436502044859
257,257.0,-0.15637576153946356
258,258.0,0.17429367449629535
259,259.0,0.13488337198065586
260,260.0,0.08221991361576342
261,261.0,-0.09262790002557636
262,262.0,0.017687674578713175
263,263.0,-0.09154437618032701
264,264.0,0.19972714295725918
265,265.0,0.1799087171187933
266,266.0,-0.012246465309150883
267,267.0,0.1627920807484275
268,268.0,-0.17567646175044224
269,269.0,0.02763087148890303
270,270.0,-0.19059966682342375
271,271.0,0.07846746427467438
272,272.0,0.05380129256993238
273,273.0,0.045340009522365554
274,274.0,-0.17780997438107252
275,275.0,-0.027598830479630715
276,276.0,-0.0874686125007132
277,277.0,-0.1562082270452669
278,278.0,0.10858344126507724
279,279.0,0.018140406417906263
280,280.0,-0.044630495943227044
281,281.0,-0.14746028409076184
282,282.0,-0.1873657973118284
283,283.0,-0.12360401938447954
284,284.0,0.11615004944358637
285,285.0,0.18261029762443826
286,286.0,-0.02926060086072163
287,287.0,-0.10975102412258125
288,288.0,-0.10441199759079174
289,289.0,0.16992457148326862
290,290.0,0.1782242019769777
291,291.0,0.073061834481976
292,292.0,0.019085662906166034
293,293.0,0.004703198351125593
294,294.0,0.12159635911072386
295,295.0,0.1835308257909533
296,296.0,-0.1360035736861907
297,297.0,0.04313940033616129
298,298.0,-0.09446383807887618
299,299.0,0.17734982401160582
300,300.0,-0.173237568059268
301,301.0,-0.0328514923014554
302,302.0,0.07387379610463918
303,303.0,0.017367923030937427
304,304.0,-0.15182859209025154
305,305.0,0.1472052976525423
306,306.0,0.18513746735897668
307,307.0,0.05907691210963539
308,308.0,-0.18496428724606215
309,309.0,0.09598205871705434
310,310.0,-0.015503792765974245
311,311.0,-0.012650882776737704
312,312.0,0.01858812142413163
313,313.0,-0.009057043837205209
314,314.0,-0.14823315730533324
315,315.0,0.017544414545526632
316,316.0,-0.022358522938491943
317,317.0,0.04117636316458739
318,318.0,0.1390938309383456
319,319.0,-0.030946694403792968
320,320.0,-0.05635841282500895
321,321.0,0.18826978018222978
322,322.0,0.043514531372150556
323,323.0,0.09568759811149308
324,324.0,-0.15053133426448967
325,325.0,-0.08245389644427825
326,326.0,0.16769506474731227
327,327.0,-0.0933371225638799
328,328.0,-0.1735021628841194
329,329.0,-0.0441966550066856
330,330.0,-0.09732411126767171
331,331.0,-0.06293905726030205
332,332.0,0.11396236719807229
333,333.0,-0.1256055038312528
334,334.0,0.1259104001835496
335,335.0,0.042937003713483746
336,336.0,0.10106779045238873
337,337.0,0.19911190851964267
338,338.0,0.16957399594574785
339,339.0,-0.1408796195118046
340,340.0,0.06504812957909806
341,341.0,-0.08850480523163028
342,342.0,0.05410677940614711
343,343.0,-0.08086681113831046
344,344.0,-0.08892312452228951
345,345.0,0.13061261573355465
346,346.0,0.16099488877741003
347,347.0,0.03211540522454537
348,348.0,-0.1991586037083517
349,349.0,-0.19980926364956805
350,350.0,1.0228607091690924
351,351.0,1.1445955068728189
352,352.0,1.108625571523898
353,353.0,1.1382644312186432
354,354.0,0.8509424285211162
355,355.0,0.8924667677725309
356,356.0,0.9962775899548795
357,357.0,0.8621362406910441
358,358.0,1.1335149677658645
359,359.0,1.025948510660272
360,360.0,1.1625326431826988
361,361.0,0.9806227282921545
362,362.0,1.1788078910413156
363,363.0,0.8938052370442283
364,364.0,0.8645467978126328
365,365.0,0.8059461675010264
366,366.0,1.1563676189435714
367,367.0,0.9654553640003235
368,368.0,1.1214273453183956
369,369.0,0.8066233192495289
370,370.0,0.9364629765052052
371,371.0,0.8856243796166383
372,372.0,1.1674026787511913
373,373.0,0.8319749350941359
374,374.0,0.8413457878112194
375,375.0,1.1874397326036559
376,376.0,1.086452706489508
377,377.0,0.8143802711594128
378,378.0,1.00869353099235
379,379.0,0.9877984948103454
380,380.0,0.8841080295630004
381,381.0,1.0412052540970558
382,382.0,0.9686781811538199
383,383.0,0.974568972540368
384,384.0,1.095398175367401
385,385.0,0.9900069889759099
386,386.0,0.8399469877502602
387,387.0,0.8850063098906159
388,388.0,1.1876997194117584
389,389.0,0.8969571049473138
390,390.0,0.8482469231435712
391,391.0,0.8317640083071286
392,392.0,1.1294465856106204
393,393.0,1.049048248409427
394,394.0,0.8890037634846338
395,395.0,1.1469442426758123
396,396.0,0.9586573360980943
397,397.0,0.9740106039504454
398,398.0,0.9401028865261409
399,399.0,1.1714944999386514
400,400.0,1.189490337928335
401,401.0,1.1156448274953152
402,402.0,1.1978655623495698
403,403.0,1.1725893597014057
404,404.0,0.8213768562660028
405,405.0,1.1783341904924551
406,406.0,1.1351262433875808
407,407.0,0.855730708207485
408,408.0,0.9977654501891655
409,409.0,1.1730874263393964
410,410.0,1.0096598325271648
411,411.0,0.8908728171690234
412,412.0,0.8418104154113232
413,413.0,0.8864911758477744
414,414.0,0.817285202395263
415,415.0,0.8890613186648993
416,416.0,1.1581575193096116
417,417.0,0.9195296405135442
418,418.0,0.9114502855611994
419,419.0,0.8436057203591321
420,420.0,1.1576953377966581
421,421.0,1.0446164347232296
422,422.0,0.829726015428014
423,423.0,1.1722091799458365
424,424.0,0.9521065287098626
425,425.0,0.9602229872853696
426,426.0,1.050931381316406
427,427.0,0.9226055392249175
428,428.0,1.1734113218753832
429,429.0,1.1297458051979228
430,430.0,0.8912938771033947
431,431.0,1.182994710225361
432,432.0,1.1641197499283908
433,433.0,1.0900351663197572
434,434.0,1.0762303729925584
435,435.0,1.1271906001656726
436,436.0,1.1078511378352311
437,437.0,1.126642062611213
438,438.0,1.1962781992833753
439,439.0,1.0516953722101592
440,440.0,1.0800776443628926
441,441.0,0.9897844866203197
442,442.0,1.1713851069531254
443,443.0,1.1757314439645161
444,444.0,1.1161199891515607
445,445.0,1.0111034187629444
446,446.0,1.187094664964688
447,447.0,0.8206878447503014
448,448.0,0.8292350704562813
449,449.0,0.8077729875380896
450,450.0,-0.08718819764236124
451,451.0,0.15027278478253425
452,452.0,-0.18509753146902003
453,453.0,0.17596856839268438
454,454.0,0.05931202570865757
455,455.0,-0.17907461264009328
456,456.0,-0.019219297377348482
457,457.0,-0.14973041330324183
458,458.0,0.055424377871989616
459,459.0,0.07231662569347541
460,460.0,0.17691878505268555
461,461.0,-0.15027451413625692
462,462.0,-0.1943446268013804
463,463.0,-0.08834763328584945
464,464.0,-0.06395674701421009
465,465.0,0.017276035857726496
466,466.0,0.19786407437038944
467,467.0,0.11702132374304497
468,468.0,-0.08680578779340885
469,469.0,0.10137420101799427
470,470.0,0.14931563771398437
471,471.0,0.0368692364979383
472,472.0,-0.13366726724458725
473,473.0,-0.10518036539671788
474,474.0,0.08304691248497736
475,475.0,-0.1804429232823418
476,476.0,-0.12375019767868621
477,477.0,-0.12203417215144659
478,478.0,-0.03326674350838066
479,479.0,-0.14400892332047144
480,480.0,0.17024732468837978
481,481.0,0.09052508386074909
482,482.0,0.00887693428015987
483,483.0,-0.10993281927187049
484,484.0,-0.0830865755498484
485,485.0,0.19550374723172964
486,486.0,0.11027318106248557
487,487.0,0.12145281538988367
488,488.0,-0.038827616767934364
489,489.0,0.1520000706710548
490,490.0,0.015646996843314304
491,491.0,-0.08910083118792214
492,492.0,0.11799070092306713
493,493.0,-0.0888693157041276
494,494.0,0.14630835101720802
495,495.0,0.16943966444810193
496,496.0,0.15390888057177093
497,497.0,-0.14995291272832867
498,498.0,0.13144961785506648
499,499.0,0.0057445891084767775
500,500.0,-0.07976420285277946
501,501.0,-0.025610203286061145
502,502.0,0.16049405826392804
503,503.0,-0.10320517148822224
504,504.0,-0.1707800031863358
505,505.0,0.047296603275831434
506,506.0,-0.11783877641038615
507,507.0,0.08276331058237896
508,508.0,0.0430134012497107
509,509.0,-0.14535807422081462
510,510.0,-0.14004758072594756
511,511.0,-0.14359902615137485
512,512.0,-0.15537863327306545
513,513.0,-0.15820455903013664
514,514.0,0.08677627497513918
515,515.0,0.00029409564957996737
516,516.0,0.06317906443774784
517,517.0,-0.04001681377028907
518,518.0,-0.0653632290389394
519,519.0,-0.09107121922619883
520,520.0,-0.00756823870455095
521,521.0,-0.17954964570201246
522,522.0,-0.13565691049083584
523,523.0,0.03285186027833609
524,524.0,-0.00508938089458838
525,525.0,0.006351017167790157
526,526.0,0.046259901098745726
527,527.0,0.002599490909270058
528,528.0,-0.17563919079807883
529,529.0,-0.1997423478156104
530,530.0,-0.1735267826048985
531,531.0,-0.06710822637562144
532,532.0,0.021591490835596222
533,533.0,-0.046268918159641015
534,534.0,-0.18461964832626732
535,535.0,-0.026533254644613313
536,536.0,0.05853965336374778
537,537.0,-0.027880413785874886
538,538.0,-0.08257383631823911
539,539.0,-0.1302271572591831
540,540.0,-0.07634063053996726
541,541.0,-0.11969884573211553
542,542.0,-0.003625849142503468
543,543.0,0.19643107261061676
544,544.0,0.15036204396877623
545,545.0,0.04572122541531326
546,546.0,0.08696693369203667
547,547.0,-0.02098849946569334
548,548.0,0.10908967803702041
549,549.0,-0.03200946237987806
550,550.0,1.071565010231054
551,551.0,0.8192642531536093
552,552.0,1.0554568006738276
553,553.0,1.0867471425061708
554,554.0,1.194206363921291
555,555.0,0.9162586541485553
556,556.0,0.8679989970864658
557,557.0,0.916591067838642
558,558.0,1.129628227478773
559,559.0,1.040308615245902
560,560.0,1.0287274937816204
561,561.0,0.9194636189590613
562,562.0,0.9056457386124451
563,563.0,0.8013687237064158
564,564.0,0.955684969931111
565,565.0,1.0147438718531576
566,566.0,0.9884065119901129
567,567.0,0.8203497506508303
568,568.0,1.067824050646803
569,569.0,0.8251502713478849
570,570.0,1.1245702366846768
571,571.0,1.0959966545638506
572,572.0,0.8327386213694787
573,573.0,1.0226422065547662
574,574.0,0.9432457543543045
575,575.0,0.9943379804516442
576,576.0,1.040221002851145
577,577.0,1.0886967251389439
578,578.0,1.0174358717578984
579,579.0,0.8226185771353988
580,580.0,1.1681582647349136
581,581.0,1.0653549004953136
582,582.0,0.8132649779285847
583,583.0,0.8457113559313786
584,584.0,1.0107746191360436
585,585.0,0.84962324796598
586,586.0,0.9063527771058594
587,587.0,1.193305730297378
588,588.0,0.8777393146089328
589,589.0,0.9998572893127453
590,590.0,1.1833698530067651
591,591.0,1.021334525376596
592,592.0,1.1613482912512179
593,593.0,1.1174365388519822
594,594.0,1.1800581531233414
595,595.0,0.8707104523690016
596,596.0,1.1173645808090507
597,597.0,0.9721991962407625
598,598.0,1.0560477944979847
599,599.0,1.0340325901295593
600,600.0,1.0200150921448685
601,601.0,0.8869570733559355
602,602.0,1.039996677847524
603,603.0,0.8271247918144805
604,604.0,1.1521074231565676
605,605.0,1.1628129156375897
606,606.0,1.190740356893282
607,607.0,0.8050709412395252
608,608.0,0.9718816783606478
609,609.0,0.9096402569204043
610,610.0,0.9954925816458741
611,611.0,0.985625878696768
612,612.0,0.8820793439393055
613,613.0,1.1803936372349633
614,614.0,1.1162206363928955
615,615.0,0.9842594318935272
616,616.0,0.8183578732830905
617,617.0,0.805838778216699
618,618.0,0.8936422731434353
619,619.0,0.9924437398401357
620,620.0,0.9185080229351188
621,621.0,0.8261527486256635
622,622.0,0.950696445499176
623,623.0,1.1868766895128884
624,624.0,1.1525077977262592
625,625.0,0.9026645444179684
626,626.0,0.8634923775799973
627,627.0,1.095519378479886
628,628.0,1.002026630665767
629,629.0,0.803764509294987
630,630.0,1.0303574590786642
631,631.0,1.1472059157249006
632,632.0,0.8279756829927934
633,633.0,0.9973092104612018
634,634.0,0.9002944490137199
635,635.0,1.0035902708555153
636,636.0,1.057274830029157
637,637.0,0.8814877229918556
638,638.0,0.9888349802354562
639,639.0,0.8263777296292661
640,640.0,1.0430211215320946
641,641.0,0.8624988589977562
642,642.0,0.9794999517440637
643,643.0,1.1246456069306798
644,644.0,1.0905187682111603
645,645.0,0.9125435777146758
646,646.0,1.1931955485259582
647,647.0,0.8374344565992713
648,648.0,0.9709920227637427
649,649.0,0.8275601777249935
650,650.0,0.04664910240437031
651,651.0,-0.05128139344299379
652,652.0,-0.1013917673733368
653,653.0,-0.026920283454269306
654,654.0,-0.039679821151704514
655,655.0,-0.09896545470024974
656,656.0,0.1782656871099585
657,657.0,-0.053409056655158604
658,658.0,0.09608222658048055
659,659.0,0.15416588474392728
660,660.0,-0.15253096703619923
661,661.0,-0.16166295537532932
662,662.0,-0.11003292342179788
663,663.0,-0.07595245326597776
664,664.0,0.08550952266714074
665,665.0,0.1353783126818962
666,666.0,-0.1781874453958041
667,667.0,0.005950299477705284
668,668.0,-0.1806117853718493
669,669.0,-0.08440636399847744
670,670.0,0.0012255958634139752
671,671.0,-0.14596362896692938
672,672.0,0.17185941629744228
673,673.0,-0.06863504526102635
674,674.0,0.1895877430636932
675,675.0,-0.13537744358919968
676,676.0,-0.13768492798373133
677,677.0,0.14681925030189963
678,678.0,0.14566093814790032
679,679.0,0.18956662430984322
680,680.0,0.11154676124328622
681,681.0,0.08719444250619007
682,682.0,-0.037998245637968525
683,683.0,-0.014762575455432136
684,684.0,0.05010825593245938
685,685.0,-0.06865822338568658
686,686.0,-0.12492122758817065
687,687.0,0.10627234256720497
688,688.0,-0.1247799992306363
689,689.0,-0.16382886106202618
690,690.0,0.036033130889298104
691,691.0,0.06708515201016141
692,692.0,-0.02673335601797855
693,693.0,-0.19107775114860448
694,694.0,-0.06637134082647306
695,695.0,0.19575935334661565
696,696.0,-0.0900125572194067
697,697.0,-0.036131542480972056
698,698.0,0.008321635129288685
699,699.0,-0.17666903697502684
700,700.0,0.12329145517098955
701,701.0,-0.11282764486867913
702,702.0,0.05988275808414817
703,703.0,-0.15704089998463477
704,704.0,-0.08555737525143209
705,705.0,-0.1667185635084746
706,706.0,-0.08294168772981299
707,707.0,-0.1080406333289849
708,708.0,-0.07395755905512763
709,709.0,0.08135640942450384
710,710.0,0.16604296479838804
711,711.0,-0.18732238909284057
712,712.0,-0.1872794325162048
713,713.0,-0.0139062307580054
714,714.0,-0.16222641216412959
715,715.0,-0.005783521735322095
716,716.0,-0.19394848461811667
717,717.0,0.12410218504472903
718,718.0,0.16490311126105212
719,719.0,0.07519936981972741
720,720.0,0.19758994046388767
721,721.0,0.04628443330493459
722,722.0,-0.10571531147320466
723,723.0,0.18023459913533535
724,724.0,0.005028641498208364
725,725.0,-0.15176229896826487
726,726.0,-0.1844917681832762
727,727.0,0.19310420976253345
728,728.0,-0.10346456884020278
729,729.0,-0.01847242487369019
730,730.0,0.012672519968671525
731,731.0,0.036713208693198995
732,732.0,0.03840454476241742
733,733.0,-0.17731785590045357
734,734.0,-0.1276238273388072
735,735.0,-0.1317869693494095
736,736.0,0.08496204406277263
737,737.0,0.14567034886948066
738,738.0,0.08684121919635185
739,739.0,0.16523869860210777
740,740.0,-0.017657842263470114
741,741.0,-0.06743024977808038
742,742.0,0.18964220437421092
743,743.0,0.18869534179597336
744,744.0,-0.1175516076001904
745,745.0,-0.050502467562598324
746,746.0,0.17645184298514888
747,747.0,0.020774519414977766
748,748.0,0.18921675968828
749,749.0,-0.06278966062930094
750,750.0,1.035733624064703
751,751.0,0.884998649887847
752,752.0,1.1754685645760559
753,753.0,0.8928386615325092
754,754.0,0.8774126456711242
755,755.0,0.8113727329957167
756,756.0,0.8871728296358617
757,757.0,1.150108086508745
758,758.0,1.1811254988987765
759,759.0,0.8117120354915792
760,760.0,0.8505896432538516
761,761.0,1.0946792432114512
762,762.0,1.080727360566532
763,763.0,1.1811306724243051
764,764.0,1.0911554054524766
765,765.0,0.9358618423427013
766,766.0,1.1034808598738999
767,767.0,0.8843621633292311
768,768.0,1.0456699715402005
769,769.0,0.9848780474111878
770,770.0,1.1480392294074298
771,771.0,1.074549874254108
772,772.0,0.8281812869443218
773,773.0,0.8485604921330667
774,774.0,0.9650671188540259
775,775.0,1.0443852699222795
776,776.0,1.0587933211022467
777,777.0,1.0590521333288376
778,778.0,0.8721463603738406
779,779.0,1.113225097569117
780,780.0,0.9222145543450887
781,781.0,0.9362607120656528
782,782.0,1.0969123191735657
783,783.0,0.8830802700790089
784,784.0,1.1624633285323038
785,785.0,1.0236769801908077
786,786.0,1.133337151792019
787,787.0,1.182442199577263
788,788.0,0.8320724702141282
789,789.0,1.0364035875799766
790,790.0,1.07032995454145
791,791.0,0.9345147861354293
792,792.0,1.1658240993249784
793,793.0,0.965795589093392
794,794.0,0.9206706977064288
795,795.0,1.1775700858782354
796,796.0,1.132509472011865
797,797.0,1.0744369976382884
798,798.0,0.8278822480427122
799,799.0,1.1254094879057368
800,800.0,1.13723884683637
801,801.0,1.0664229236788847
802,802.0,0.9426487969622453
803,803.0,1.1383990256752587
804,804.0,0.9807289680093951
805,805.0,1.1481748587383358
806,806.0,1.127629421569974
807,807.0,0.8754886877951101
808,808.0,1.1854835451358259
809,809.0,1.016599167589205
810,810.0,1.0650768250980036
811,811.0,0.8171671224654019
812,812.0,0.8818215832239658
813,813.0,1.09076720323211
814,814.0,1.0002963883292073
815,815.0,1.0458764144768762
816,816.0,0.838717806859232
817,817.0,1.0425376160844755
818,818.0,1.117504689961039
819,819.0,1.0810638595632405
820,820.0,0.9327535610320878
821,821.0,1.0088721370612785
822,822.0,0.985417675910436
823,823.0,1.050140123579653
824,824.0,1.0161158285917982
825,825.0,0.8294455919617469
826,826.0,0.8311258931597496
827,827.0,0.8413681878827692
828,828.0,0.8593770825303901
829,829.0,0.8862859967001862
830,830.0,1.0389864679082075
831,831.0,0.8856935885752487
832,832.0,0.8716637921030471
833,833.0,1.1301419387971698
834,834.0,1.033226854920639
835,835.0,0.8115906546821714
836,836.0,0.9054573804641997
837,837.0,0.8629172727909007
838,838.0,0.8851917916923212
839,839.0,1.190249162675128
840,840.0,1.0640876923621392
841,841.0,0.9033918636607097
842,842.0,1.0236743131002912
843,843.0,1.058574878863499
844,844.0,0.9937922799960407
845,845.0,0.8860578829291981
846,846.0,0.9001676976091757
847,847.0,1.0211351114518643
848,848.0,0.914782547123391
849,849.0,0.9742937996695356
850,850.0,0.07037350624825278
851,851.0,-0.09089740367131204
852,852.0,-0.14794414987844795
853,853.0,-0.07284901324713153
854,854.0,-0.03625784389123149
855,855.0,-0.18567092699195498
856,856.0,0.18195579876507717
857,857.0,-0.09687038543069902
858,858.0,-0.04642973344684678
859,859.0,0.0991485360740107
860,860.0,0.13084685623997888
861,861.0,0.04354499006829751
862,862.0,0.15207291573435822
863,863.0,-0.048625287123261696
864,864.0,-0.046233706771676875
865,865.0,-0.06288338065102686
866,866.0,0.12559307113788593
867,867.0,-0.13732847632050899
868,868.0,-0.16634323264182826
869,869.0,-0.06964138524566918
870,870.0,-0.18576870920583324
871,871.0,-0.024612975978608287
872,872.0,-0.12282259343816936
873,873.0,0.1924215661645266
874,874.0,0.0925434672900684
875,875.0,-0.17202670305978165
876,876.0,-0.0343459202061934
877,877.0,-0.16578531642140498
878,878.0,-0.04708335707369668
879,879.0,-0.12587716845398805
880,880.0,0.12058762055747135
881,881.0,0.0892102033587045
882,882.0,0.0313269259443833
883,883.0,-0.14667588348212732
884,884.0,-0.10121698205193841
885,885.0,-0.19859094080255693
886,886.0,-0.04053874072133992
887,887.0,0.15907740051165953
888,888.0,-0.14736365698572662
889,889.0,-0.1690383220443256
890,890.0,0.1638420527549861
891,891.0,0.1841749007249684
892,892.0,-0.0824840988568075
893,893.0,0.09628529728578084
894,894.0,-0.00404911586949025
895,895.0,0.1710482439680701
896,896.0,0.06909393677215953
897,897.0,0.06035586053794628
898,898.0,0.05634569621688268
899,899.0,0.14699516776449967
900,900.0,-0.16881593291288632
901,901.0,0.02419795071456804
902,902.0,-0.012648981968112372
903,903.0,0.10129350965300293
904,904.0,-0.12692312789709073
905,905.0,-0.040779881200021295
906,906.0,-0.09865810464545627
907,907.0,0.08659368510541765
908,908.0,0.009170534586498164
909,909.0,-0.14167806792824136
910,910.0,0.048468846124905596
911,911.0,-0.06575852400426263
912,912.0,0.035935409954837544
913,913.0,-0.1842836538354553
914,914.0,-0.14987009703778686
915,915.0,-0.06174933498138979
916,916.0,-0.1219927090990518
917,917.0,0.188413988058383
918,918.0,-0.13212630005453646
919,919.0,-0.17005109515694286
